player_id,first_name,last_name,year,team,height,oreb_rate,dreb_rate,ast_rate,stl_rate,blk_rate,tov_rate,pts_hundred,usg_rate,per,ftr,ft_perc,fga_hundred,two_perc,two_m_ast,fga_dunk_perc,three_a_rate,three_a_corner_perc,three_perc,three_m_ast,zero_three_a_perc,three_ten_a_perc,ten_threep_a_perc,cluster,new_position,old_position,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2012dpittmanmem,dexter,pittman,2012,mem,83,17.4,12,0,0,0,12,5.4,19.2,-7.7,0.5,0,16.3,0.167,0,0,0,0,0,0,0.667,0.333,0,0,0,C,0,0,0,0,0,0,0,0,0
2012jselbymem,josh,selby,2012,mem,74,0,10.2,10.5,1.8,0,20.7,18.4,26.4,0.1,0.5,0.636,20.2,0.313,0.2,0,0.273,0.333,0.167,1,0.136,0.182,0.409,0,0,PG,0,0,0,0,0,0,0,0,0
2011garenasmem,gilbert,arenas,2011,mem,76,1.1,9,13.4,2.8,0.4,14.9,18,17.3,9.9,0.156,0.7,16,0.52,0.308,0,0.609,0.026,0.333,0.923,0.078,0.031,0.281,0,0,PG,0,0,0,0,0,0,0,0,0
2011jdavismem,josh,davis,2011,mem,80,14.1,10.1,6.8,2.8,0.6,8.9,11.4,11.7,11.3,0.296,0.5,11,0.429,0.5,0.074,0.481,0.077,0.308,1,0.37,0,0.148,0,0,PF,0,0,0,0,0,0,0,0,0
2011lhudsonmem,lester,hudson,2011,mem,75,0,0,8.2,0,0,14,23.8,32.4,0.4,0.273,0.667,29.1,0.25,0.5,0,0.273,0,0.333,1,0.273,0.091,0.364,0,0,PG,0,0,0,0,0,0,0,0,0
2011zrandolphmem,zach,randolph,2011,mem,81,12.1,23.9,11.2,1.5,0.4,11,23.3,22.4,17.9,0.309,0.659,20.5,0.469,0.408,0.007,0.028,0,0.25,1,0.347,0.288,0.336,0,0,PF,0,0,0,0,0,0,0,0,0
2011jselbymem,josh,selby,2011,mem,74,1,6.5,19.3,1.6,0,27.1,14.1,20.5,3.3,0.194,0.786,16.1,0.404,0.13,0.028,0.208,0.133,0.133,1,0.319,0.222,0.25,0,0,PG,0,0,0,0,0,0,0,0,0
2011bskinnermem,brian,skinner,2011,mem,81,0,0,0,0,0,0,0,11.3,-14.6,0,0,13.2,0,0,0,0,0,0,0,0,1,0,0,0,C,0,0,0,0,0,0,0,0,0
2011syoungmem,sam,young,2011,mem,78,6.7,13.4,6,2.4,0.7,9.3,16.3,18.4,10.6,0.145,0.833,18.3,0.432,0.563,0,0.108,0.444,0,0,0.361,0.12,0.409,0,0,SF,0,0,0,0,0,0,0,0,0
2010sbattiermem,shane,battier,2010,mem,80,6.8,13,7.9,1.5,1.5,12.9,10.8,10.1,10.6,0.168,0.882,9.5,0.492,0.448,0.01,0.416,0.643,0.333,0.929,0.248,0.307,0.03,0,0,SF,0,0,0,0,0,0,0,0,0
2010rcarneymem,rodney,carney,2010,mem,79,23.7,0,0,10.4,0,0,20.9,27.1,20.4,0,0,31.3,0.5,0,0,0.333,1,0,0,0,0.333,0.333,0,0,SF,0,0,0,0,0,0,0,0,0
2010dcarrollmem,demarre,carroll,2010,mem,80,6.1,18.6,7.3,1.3,2.1,0,13.4,11.4,12.4,0.222,1,12.1,0.444,0.75,0,0,0,0,0,0.333,0.222,0.444,0,0,PF,0,0,0,0,0,0,0,0,0
2010alawmem,acie,law,2010,mem,75,3.8,10.3,19.3,2.2,0,29.9,6.7,16,0.4,0.526,0.6,10.6,0.231,0,0,0.316,0.667,0,0,0.158,0.211,0.316,0,0,PG,0,0,0,0,0,0,0,0,0
2010lpowemem,leon,powe,2010,mem,80,6.7,14.5,6,1.1,0.6,8,32.6,27.9,17.8,0.767,0.609,22.2,0.517,0.567,0.017,0.033,0,0,0,0.383,0.4,0.184,0,0,C,0,0,0,0,0,0,0,0,0
2010ismithmem,ish,smith,2010,mem,72,1,4.3,18.8,2.3,0,17.8,12.5,17.9,4.3,0.344,0.455,14.8,0.367,0.182,0.031,0.063,0,0,0,0.375,0.375,0.188,0,0,PG,0,0,0,0,0,0,0,0,0
2010jwilliamsmem,jason,williams,2010,mem,73,0,7.8,30.8,1.3,0.7,19.4,8.8,13.1,8.2,0,0,12.2,0.429,0.167,0,0.517,0.133,0.2,1,0.103,0.034,0.344,0,0,PG,0,0,0,0,0,0,0,0,0
2009rbrewermem,ronnie,brewer,2009,mem,79,1.5,8.8,4.9,3.8,0,11.6,6.4,9.4,5.9,0.385,0.8,8.3,0.231,1,0,0,0,0,0,0.308,0,0.692,0,0,SG,0,0,0,0,0,0,0,0,0
2009tgildermem,trey,gilder,2009,mem,81,0,23.4,0,10.3,0,0,20.5,8.8,30.9,0,0,10.3,1,1,0,0,0,0,0,0,0,1,0,0,SF,0,0,0,0,0,0,0,0,0
2009lhudsonmem,lester,hudson,2009,mem,75,7.6,11.5,14.1,4.2,1.2,11.6,30.3,30.9,18.3,0.2,0.857,29.4,0.5,0.5,0,0.314,0.091,0.182,1,0.171,0.029,0.485,0,0,PG,0,0,0,0,0,0,0,0,0
2009shuntermem,steven,hunter,2009,mem,84,13.3,17.8,0,0.3,4.8,13.3,17.2,18.8,11.6,0.837,0.528,14,0.395,0.647,0.256,0,0,0,0,0.674,0.209,0.117,0,0,C,0,0,0,0,0,0,0,0,0
2009aiversonmem,allen,iverson,2009,mem,72,1.7,5.2,28,0.8,0,18.3,28.3,25,16.9,0.462,0.5,19.9,0.56,0.286,0,0.038,0,1,1,0.192,0.115,0.653,0,0,PG,0,0,0,0,0,0,0,0,0
2018randersonmia,ryan,anderson,2018,mia,82,9.7,12.1,5.8,1.1,0,16.8,7.8,11.6,4.5,0.222,0.5,10,0,0,0,0.667,0.333,0.333,1,0.222,0,0.111,0,0,PF,0,0,0,0,0,0,0,0,0
2018wellingtonmia,wayne,ellington,2018,mia,77,1.2,8.2,7.8,2.2,0.5,6.8,19.2,16.5,10.8,0.087,0.875,16.9,0.414,0.75,0,0.842,0.271,0.368,0.965,0.071,0.043,0.043,0,0,SG,0,0,0,0,0,0,0,0,0
2018uhaslemmia,udonis,haslem,2018,mia,80,4.3,34.5,4,0,0,7.9,16.5,21.9,3.6,0.121,0.75,21.8,0.524,0.545,0.03,0.364,0.167,0,0,0.212,0.091,0.334,0,0,C,0,0,0,0,0,0,0,0,0
2018ymatenmia,yante,maten,2018,mia,80,8.2,16.4,0,3.8,0,0,7.5,13.2,5.7,0,0,15,0.333,1,0,0.25,0,0,0,0.5,0,0.25,0,0,PF,0,0,0,0,0,0,0,0,0
2018drobinsonmia,duncan,robinson,2018,mia,80,1.3,11.2,4.4,1.5,0,7.6,15.2,14,7.6,0.13,0.667,14,0.727,0.875,0.043,0.761,0.229,0.286,1,0.13,0.022,0.086,0,0,PF,0,0,0,0,0,0,0,0,0
2018eterrymia,emanuel,terry,2018,mia,81,35.4,0,40.5,0,0,0,16.3,26.8,18.4,2,0.5,16.3,0,0,0,0,0,0,0,1,0,0,0,0,PF,0,0,0,0,0,0,0,0,0
2017lbabbittmia,luke,babbitt,2017,mia,81,1.5,10.1,4.8,0.3,1.2,7.8,11.4,15.8,1.3,0,0,16.3,0,0,0,0.957,0.289,0.244,1,0,0,0.042,0,0,SF,0,0,0,0,0,0,0,0,0
2017uhaslemmia,udonis,haslem,2017,mia,80,4.7,10.9,9.2,0,2.4,11.2,5.6,11.1,1.8,0.133,0.5,10.5,0.286,1,0.067,0.533,0.375,0.125,1,0,0.133,0.334,0,0,C,0,0,0,0,0,0,0,0,0
2017djonesmia,derrick,jones,2017,mia,79,10.1,8,4,0.7,3.6,9.5,12.3,13.3,8.8,0.367,0.611,11.6,0.485,0.25,0.122,0.327,0.438,0.188,1,0.347,0.265,0.061,0,0,SF,0,0,0,0,0,0,0,0,0
2017rmcgrudermia,rodney,mcgruder,2017,mia,76,4.1,7.9,8.4,1.3,0.9,5,15.3,12.1,12,0.11,0.5,12.3,0.553,0.571,0,0.479,0.657,0.429,0.867,0.219,0.178,0.123,0,0,SG,0,0,0,0,0,0,0,0,0
2017jmickeymia,jordan,mickey,2017,mia,80,7.1,24.9,4.8,1.1,3,16.6,16.4,17.1,10.6,0.232,0.684,14.5,0.561,0.649,0.159,0.195,0.438,0.125,1,0.5,0.232,0.074,0,0,PF,0,0,0,0,0,0,0,0,0
2017dwademia,dwyane,wade,2017,mia,76,2.6,14.4,23.9,2,2.7,15,27.1,30.7,13.1,0.223,0.745,26.6,0.447,0.402,0.032,0.166,0.171,0.22,0.556,0.275,0.186,0.373,0,0,SG,0,0,0,0,0,0,0,0,0
2017dwaitersmia,dion,waiters,2017,mia,76,1,8.5,19.8,1.3,0.8,13.7,23.5,25,10.5,0.168,0.739,22.4,0.463,0.171,0.007,0.415,0.265,0.306,0.769,0.246,0.124,0.214,0,0,SG,0,0,0,0,0,0,0,0,0
2017dwaltonmia,derrick,walton,2017,mia,73,1.5,10.7,14.6,2.4,1.7,6.7,9.9,9.1,11.2,0.24,1,8.5,0.125,0,0,0.68,0.176,0.412,0.714,0,0,0.32,0,0,PG,0,0,0,0,0,0,0,0,0
2017owhitemia,okaro,white,2017,mia,80,4.2,11.2,3.5,0.6,1.1,5.5,12.6,10.3,8.9,0.188,0.667,10,0.6,0.333,0.063,0.688,0.364,0.364,1,0.188,0.063,0.063,0,0,PF,0,0,0,0,0,0,0,0,0
2017mwilliamsmia,matt,williams,2017,mia,77,0,10.2,0,0,0,14.3,22.8,28.6,-0.7,0,0,27.4,1,0,0,0.833,0.2,0.2,1,0,0,0.167,0,0,SG,0,0,0,0,0,0,0,0,0
2016uhaslemmia,udonis,haslem,2016,mia,80,6.7,24.1,6.4,2.3,0.6,21.3,12,12.8,8.8,0.652,0.6,8.9,0.55,0.636,0.043,0.13,0.333,0,0,0.478,0.217,0.174,0,0,C,0,0,0,0,0,0,0,0,0
2016jmcrobertsmia,josh,mcroberts,2016,mia,82,6.6,15,18.9,1.3,0.8,15.9,14.2,16.9,9.8,0.076,0.667,15.6,0.356,0.516,0.068,0.263,0.129,0.419,0.923,0.288,0.144,0.297,0,0,PF,0,0,0,0,0,0,0,0,0
2016dwilliamsmia,derrick,williams,2016,mia,80,4.7,16.9,5.6,1.2,1,8.1,19.8,20.4,10.1,0.365,0.62,18.3,0.489,0.667,0.036,0.328,0.378,0.2,0.889,0.365,0.058,0.241,0,0,PF,0,0,0,0,0,0,0,0,0
2016jwinslowmia,justise,winslow,2016,mia,79,4,12.7,15.5,2.1,0.8,11.8,15.8,19.8,8.2,0.209,0.617,18.1,0.384,0.397,0.04,0.156,0.6,0.2,1,0.32,0.258,0.266,0,0,SF,0,0,0,0,0,0,0,0,0
2015candersenmia,chris,andersen,2015,mia,82,9.8,18.3,12.2,1.4,6.4,14.5,18.5,17.5,17.6,0.4,0.75,14.2,0.4,0,0.1,0.5,0,0.4,1,0.3,0.1,0.1,0,0,C,0,0,0,0,0,0,0,0,0
2015mchalmersmia,mario,chalmers,2015,mia,74,1,11.9,22.3,3.4,0.6,19.3,14.1,17.8,9.5,0.406,0.923,13.7,0.429,0.222,0,0.344,0.636,0.091,1,0.313,0.188,0.156,0,0,PG,0,0,0,0,0,0,0,0,0
2015jennismia,james,ennis,2015,mia,79,0,0,18,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SF,0,0,0,0,0,0,0,0,0
2015jjohnsonmia,joe,johnson,2015,mia,79,2.3,7.6,17.9,1.4,0.2,13.9,21.4,18.4,15.2,0.135,0.765,16.7,0.569,0.147,0,0.335,0.5,0.417,0.857,0.104,0.279,0.282,0,0,SF,0,0,0,0,0,0,0,0,0
2015jstokesmia,jarnell,stokes,2015,mia,81,0,15.7,12.3,3.7,0,0,25.6,19.2,21.8,0.4,0.5,18.3,0.6,0.667,0,0,0,0,0,0.4,0.2,0.4,0,0,C,0,0,0,0,0,0,0,0,0
2015bwebermia,briante,weber,2015,mia,74,0,36.6,72.3,0,0,0,34.2,15.2,39.3,0,0,17.1,1,0,0,0,0,0,0,0,1,0,0,0,PG,0,0,0,0,0,0,0,0,0
2014mbeasleymia,michael,beasley,2014,mia,82,2.9,17.9,11.5,1.6,2.2,14.2,22.2,24.2,10.6,0.123,0.769,22.2,0.472,0.357,0.033,0.16,0.294,0.235,1,0.208,0.184,0.448,0,0,PF,0,0,0,0,0,0,0,0,0
2014sbrownmia,shannon,brown,2014,mia,76,0,1.3,5.2,2.4,0,16.2,11.9,13.1,4.4,0.211,0.75,11.3,0.333,0,0.158,0.368,0.286,0.429,0.333,0.421,0,0.211,0,0,SG,0,0,0,0,0,0,0,0,0
2014adawkinsmia,andre,dawkins,2014,mia,77,0,10.7,6.6,0,0,14.3,7.2,15,-5,0,0,14.4,0,0,0,1,0.167,0.167,1,0,0,0,0,0,SG,0,0,0,0,0,0,0,0,0
2014gdragicmia,goran,dragic,2014,mia,75,4.1,7.7,27.8,1.6,0.6,13.8,25.2,22.2,18.8,0.322,0.808,18.8,0.552,0.283,0,0.226,0.205,0.329,0.75,0.433,0.099,0.238,0,0,PG,0,0,0,0,0,0,0,0,0
2014zdragicmia,zoran,dragic,2014,mia,77,5.9,3.8,11,1.7,0,17.9,18.7,21.1,8,0.091,0.5,18.7,0.462,0.5,0.045,0.409,0.333,0.333,1,0.409,0.045,0.136,0,0,SG,0,0,0,0,0,0,0,0,0
2014dgrangermia,danny,granger,2014,mia,81,4,11.5,4.4,1.1,0.8,11.9,16.2,15.5,8.6,0.228,0.757,14,0.449,0.571,0.006,0.519,0.298,0.357,0.933,0.154,0.049,0.278,0,0,SF,0,0,0,0,0,0,0,0,0
2014jhamiltonmia,justin,hamilton,2014,mia,84,10.2,9.8,6.5,1.5,1.5,10.5,12.1,12.4,9.7,0.108,0.857,11.9,0.457,0.762,0.031,0.292,0.158,0.316,1,0.338,0.2,0.169,0,0,C,0,0,0,0,0,0,0,0,0
2014jmcrobertsmia,josh,mcroberts,2014,mia,82,2.9,15.1,17.5,2.1,0.9,27.3,12.8,12.8,10.2,0.245,0.615,9.5,0.588,0.6,0.151,0.358,0,0.421,0.875,0.415,0.132,0.095,0,0,PF,0,0,0,0,0,0,0,0,0
2014hwalkermia,henry,walker,2014,mia,78,1.4,14,7.2,2,1.2,12,14.7,15,8,0.107,0.778,14.1,0.361,0.538,0.024,0.786,0.189,0.341,0.956,0.095,0.06,0.048,0,0,SF,0,0,0,0,0,0,0,0,0
2013janthonymia,joel,anthony,2013,mia,81,7.1,16.4,0,0,9.4,12.7,8.5,10.2,8,0.333,1,8.5,0.333,0.5,0,0,0,0,0,0.333,0.167,0.5,0,0,C,0,0,0,0,0,0,0,0,0
2013tdouglasmia,toney,douglas,2013,mia,74,4.5,13.9,17.3,1.7,0.6,13.5,14.6,15.6,10.9,0.25,0.769,13.3,0.475,0.448,0,0.413,0.442,0.279,0.917,0.346,0.087,0.154,0,0,PG,0,0,0,0,0,0,0,0,0
2013jhamiltonmia,justin,hamilton,2013,mia,84,7.7,5.3,0,3.1,0,11.9,20.1,17.7,12.6,0.25,1,15.5,0.545,0.833,0.05,0.45,0.111,0.333,1,0.2,0.2,0.15,0,0,C,0,0,0,0,0,0,0,0,0
2013jjonesmia,james,jones,2013,mia,80,1.1,10.8,5.8,0.7,1.5,5.2,21.6,15.6,15.4,0.162,0.636,15.2,0.214,0.333,0,0.794,0.574,0.519,1,0.059,0,0.147,0,0,SF,0,0,0,0,0,0,0,0,0
2013dligginsmia,deandre,liggins,2013,mia,78,100,0,0,0,0,0,105.3,47.8,129.1,0,0,52.6,1,0,0,0,0,0,0,0,1,0,0,0,SG,0,0,0,0,0,0,0,0,0
2013rmasonmia,roger,mason,2013,mia,77,0.5,9.8,10.5,1.2,0.3,11.4,15,14.5,8.2,0.104,1,13.6,0.421,0.625,0,0.716,0.438,0.354,0.882,0.06,0,0.224,0,0,SG,0,0,0,0,0,0,0,0,0
2013godenmia,greg,oden,2013,mia,84,14.2,17.7,0.7,1.7,5.3,16.9,16.6,16,12.4,0.469,0.565,12.2,0.551,0.778,0.51,0,0,0,0,0.714,0.245,0.041,0,0,C,0,0,0,0,0,0,0,0,0
2012jharrellsonmia,josh,harrellson,2012,mia,82,12.6,15,0,1.7,2.6,23.3,17.1,19.9,8.5,0.222,0.5,15.4,0.75,1,0.111,0.556,0.2,0.2,1,0.333,0.111,0,0,0,C,0,0,0,0,0,0,0,0,0
2012tharrismia,terrel,harris,2012,mia,77,18,20.1,9.5,0,0,25.8,18.3,25.6,7.2,1,0.75,14.6,0.286,0,0,0.125,1,0,0,0.375,0.375,0.125,0,0,SG,0,0,0,0,0,0,0,0,0
2012jhowardmia,juwan,howard,2012,mia,81,0,18.3,19.8,0,0,17.1,21.8,22,9.9,0.053,1,19.7,0.526,0.7,0,0,0,0,0,0.158,0.526,0.316,0,0,PF,0,0,0,0,0,0,0,0,0
2012dpittmanmia,dexter,pittman,2012,mia,83,43.5,29.1,0,0,0,28.6,26.5,27.9,17,0,0,22.1,0.6,0,0,0,0,0,0,0.2,0.8,0,0,0,C,0,0,0,0,0,0,0,0,0
2012jvarnadomia,jarvis,varnado,2012,mia,81,3.3,14.6,6.5,0,4.1,62.5,2.6,9.6,-4.1,0,0,4,0.333,1,0,0,0,0,0,0.333,0.667,0,0,0,PF,0,0,0,0,0,0,0,0,0
2011ecurrymia,eddy,curry,2011,mia,84,6,11.1,1.9,0,2,25.3,19,22.1,3.6,0.308,0.75,16.5,0.462,0.667,0.192,0,0,0,0,0.769,0.192,0.038,0,0,C,0,0,0,0,0,0,0,0,0
2011mgladnessmia,mickell,gladness,2011,mia,83,4.4,41.1,9.8,1.9,2.9,50,3.8,9.9,1.8,0,0,5.6,0.333,1,0,0,0,0,0,0.333,0,0.667,0,0,PF,0,0,0,0,0,0,0,0,0
2011tharrismia,terrel,harris,2011,mia,76,7,11.9,12.2,1.5,0.5,21.3,13.2,17.1,6.7,0.253,0.667,13.7,0.477,0.619,0.036,0.47,0.41,0.205,1,0.434,0.024,0.072,0,0,SG,0,0,0,0,0,0,0,0,0
2011jhowardmia,juwan,howard,2011,mia,81,11.8,17.6,7.8,1.1,0.4,25.2,11.6,19.4,3.6,0.182,0.8,15.2,0.309,0.471,0,0,0,0,0,0.309,0.345,0.345,0,0,PF,0,0,0,0,0,0,0,0,0
2011rturiafmia,ronny,turiaf,2011,mia,82,10.7,20.3,3.3,1.9,5.1,16.8,10.7,10,12.6,0.733,0.591,7.1,0.552,0.625,0.133,0.033,0,0,0,0.533,0.3,0.133,0,0,C,0,0,0,0,0,0,0,0,0
2010mbibbymia,mike,bibby,2010,mia,74,0.4,9.1,14.1,1,0.4,19.4,14.5,13.3,9,0.127,0.625,11.4,0.395,0.667,0,0.698,0.33,0.455,0.975,0.048,0.008,0.246,0,0,PG,0,0,0,0,0,0,0,0,0
2010uhaslemmia,udonis,haslem,2010,mia,80,10.6,25,2.7,1.1,0.7,12.9,15.9,14.8,12.7,0.233,0.8,13.2,0.512,0.841,0.058,0,0,0,0,0.174,0.128,0.697,0,0,PF,0,0,0,0,0,0,0,0,0
2010jmagloiremia,jamaal,magloire,2010,mia,83,13.6,31.2,2.8,1.3,1,14.3,11.7,10.3,12.7,0.818,0.5,7.4,0.591,0.538,0.136,0,0,0,0,0.545,0.455,0,0,0,C,0,0,0,0,0,0,0,0,0
2010dpittmanmia,dexter,pittman,2010,mia,83,11.5,20.4,0,0,0,40,9.6,21.3,-6.4,0,0,14.4,0.333,1,0,0,0,0,0,0.667,0.333,0,0,0,C,0,0,0,0,0,0,0,0,0
2010jstackhousemia,jerry,stackhouse,2010,mia,78,2.5,13.4,8.5,0,3.1,11.7,12.7,16,6,0.583,0.714,12.7,0.25,0,0,0.333,0.5,0.25,1,0.083,0.083,0.5,0,0,SG,0,0,0,0,0,0,0,0,0
2009ralstonmia,rafer,alston,2009,mia,74,0.7,8.9,16.7,1.9,0.6,15.8,13.5,15.4,7.7,0.16,0.556,13.8,0.341,0.167,0,0.479,0.247,0.37,0.9,0.213,0.136,0.172,0,0,PG,0,0,0,0,0,0,0,0,0
2009ydiawaramia,yakhouba,diawara,2009,mia,79,2.7,8,9.7,1.2,0,23.1,6.1,13.9,-3.7,0,0,12.2,0.25,1,0.1,0.6,0.333,0.167,1,0.2,0,0.2,0,0,SG,0,0,0,0,0,0,0,0,0
2009srandolphmia,shavlik,randolph,2009,mia,82,17.6,14.9,0,1.1,1.7,11.8,11.4,17,4.9,0,0,17.1,0.333,0.2,0.067,0,0,0,0,0.733,0.2,0.067,0,0,PF,0,0,0,0,0,0,0,0,0
2018icanaanmil,isaiah,canaan,2018,mil,72,3.5,9.3,11.6,0,2.7,25,9,10.8,5.2,0,0,9,0,0,0,0.833,0.2,0.4,0.5,0,0.167,0,0,0,PG,0,0,0,0,0,0,0,0,0
2018bcolsonmil,bonzie,colson,2018,mil,78,8.8,21.5,4,2.4,0.9,6.5,18.5,19.6,12.9,0.231,0.889,18.5,0.444,0.875,0.077,0.538,0.381,0.238,1,0.333,0.051,0.077,0,0,SF,0,0,0,0,0,0,0,0,0
2018mdellavedovamil,matthew,dellavedova,2018,mil,76,0,9.9,35.7,1,0,34.6,9.6,13.7,7.5,0.211,1,9.1,0.25,0,0,0.579,0.091,0.364,1,0.105,0.158,0.158,0,0,PG,0,0,0,0,0,0,0,0,0
2018ddivincenzomil,donte,divincenzo,2018,mil,76,4.2,11.4,9.7,1.5,1.2,12.8,14.8,15.1,9.1,0.097,0.75,14,0.683,0.679,0.04,0.669,0.205,0.265,0.909,0.25,0.04,0.04,0,0,SG,0,0,0,0,0,0,0,0,0
2018tduvalmil,trevon,duval,2018,mil,74,0,16,59,0,0,0,38.7,20.9,38.3,0,0,23.2,0.5,1,0,0.333,1,1,1,0.333,0,0.333,0,0,PG,0,0,0,0,0,0,0,0,0
2018tfraziermil,tim,frazier,2018,mil,73,4.6,10,26,1.1,0.4,18.2,16.5,17.4,11.8,0.197,0.692,14.5,0.429,0.222,0.015,0.364,0.208,0.417,0.7,0.227,0.136,0.273,0,0,PG,0,0,0,0,0,0,0,0,0
2018pgasolmil,pau,gasol,2018,mil,84,0,31.9,7.7,0,2.8,22.5,6.2,12.4,1.7,0.333,0.5,9.3,0,0,0,0.5,0.333,0.333,1,0,0.333,0.167,0,0,C,0,0,0,0,0,0,0,0,0
2018jhensonmil,john,henson,2018,mil,83,9.2,28,10.1,1.7,4.9,14.4,19.5,18.6,17.1,0.149,0.6,16.6,0.556,0.7,0.179,0.463,0.323,0.355,0.909,0.358,0.149,0.03,0,0,C,0,0,0,0,0,0,0,0,0
2018nmiroticmil,nikola,mirotic,2018,mil,82,4.7,18.3,8.6,1.5,2.4,7,23.7,20.4,16.2,0.17,0.87,19.6,0.521,0.6,0.007,0.644,0.172,0.356,0.935,0.163,0.096,0.096,0,0,PF,0,0,0,0,0,0,0,0,0
2018jmorrismil,jaylen,morris,2018,mil,77,0,16.5,18.1,3.2,0,8.4,16,17.2,12.2,0.2,0.5,16,0.429,0.667,0,0.3,0,0.333,1,0.4,0.3,0,0,0,SG,0,0,0,0,0,0,0,0,0
2018jsmithmil,jason,smith,2018,mil,84,8.1,19.2,3.1,2.3,4.2,26.5,15.1,19.8,6.3,0.154,1,15.1,0.25,1,0,0.692,0.111,0.333,1,0.231,0,0.077,0,0,PF,0,0,0,0,0,0,0,0,0
2018cwoodmil,christian,wood,2018,mil,82,7,24.7,4.6,0,0,8.7,27.7,23.4,17.1,0.6,0.667,18.7,0.45,0.667,0.12,0.2,0,0.6,1,0.4,0.36,0.04,0,0,PF,0,0,0,0,0,0,0,0,0
2017jbolomboymil,joel,bolomboy,2017,mil,81,18.6,12.3,0,2.6,0,18.8,11.8,12.6,11.7,1,0.5,7.9,0.6,1,0.333,0.167,0,0,0,0.667,0,0.167,0,0,PF,0,0,0,0,0,0,0,0,0
2017bjenningsmil,brandon,jennings,2017,mil,73,2.9,14.8,31.1,1.5,1.7,19.1,17.8,20.8,12.7,0.139,1,17.5,0.462,0.222,0,0.458,0.121,0.273,0.667,0.125,0.125,0.292,0,0,PG,0,0,0,0,0,0,0,0,0
2017skilpatrickmil,sean,kilpatrick,2017,mil,76,0.6,13.7,10.9,1.2,0.4,9.1,22.6,21.9,11.3,0.232,0.947,19.9,0.5,0.333,0,0.561,0.391,0.283,1,0.195,0.146,0.098,0,0,SG,0,0,0,0,0,0,0,0,0
2017gmonroemil,greg,monroe,2017,mil,83,8.9,28.1,10.2,0,0,14.7,21.5,23.3,11.1,0.121,0.5,20.8,0.485,0.625,0,0,0,0,0,0.485,0.364,0.152,0,0,C,0,0,0,0,0,0,0,0,0
2017smuhammadmil,shabazz,muhammad,2017,mil,78,8,23,11.8,1.7,0.7,1.3,40.1,29.5,31,0.284,0.895,28.6,0.576,0.559,0.09,0.119,0.375,0.375,0.667,0.478,0.269,0.135,0,0,SG,0,0,0,0,0,0,0,0,0
2017xmunfordmil,xavier,munford,2017,mil,76,5.6,0,24.6,2.4,0,22.5,7.1,19.1,-2.1,0.333,0.5,14.2,0.25,1,0,0.333,0,0,0,0.167,0.167,0.334,0,0,SG,0,0,0,0,0,0,0,0,0
2017gpaytonmil,gary,payton,2017,mil,75,4.4,14.3,12.2,1.4,0.8,8,14.1,15.9,7.6,0.091,0.667,15.5,0.524,0.545,0.091,0.364,0.583,0.167,1,0.576,0,0.061,0,0,PG,0,0,0,0,0,0,0,0,0
2017mplumleemil,marshall,plumlee,2017,mil,84,9,29.2,4.8,0,1.6,23,13.4,11.3,10.9,5.333,0.75,2.9,0.333,1,0.333,0,0,0,0,1,0,0,0,0,C,0,0,0,0,0,0,0,0,0
2017mteletovicmil,mirza,teletovic,2017,mil,81,2.2,14.7,9.5,1.3,0.5,10.9,22.3,18.2,13.5,0,0,17.9,0.333,1,0,0.789,0.133,0.467,1,0.053,0.053,0.106,0,0,PF,0,0,0,0,0,0,0,0,0
2017rvaughnmil,rashad,vaughn,2017,mil,78,1.4,10.1,9.9,1.2,1.5,7.1,17,14.8,11.1,0.12,0.667,14.4,0.533,0.875,0,0.7,0.286,0.371,1,0.1,0.12,0.08,0,0,SG,0,0,0,0,0,0,0,0,0
2017dwilsonmil,d.j.,wilson,2017,mil,82,3.3,13.2,6.1,2.1,1.2,19.2,14.8,13.3,10.3,0.125,0.5,11.2,0.636,0.714,0.125,0.313,0.2,0.4,1,0.313,0.188,0.188,0,0,PF,0,0,0,0,0,0,0,0,0
2017tzellermil,tyler,zeller,2017,mil,84,13.6,18.4,7,0.9,2.9,9.6,17.3,13.9,17.1,0.181,0.895,12.9,0.602,0.758,0.086,0.019,1,0,0,0.648,0.248,0.086,0,0,C,0,0,0,0,0,0,0,0,0
2016shawesmil,spencer,hawes,2016,mil,85,4.1,26.3,17.7,0.6,2.1,11.9,24.7,20.3,18.6,0.305,0.778,17.5,0.636,0.81,0.034,0.441,0.154,0.346,1,0.237,0.169,0.153,0,0,PF,0,0,0,0,0,0,0,0,0
2016tjonesmil,terrence,jones,2016,mil,81,0,57.6,0,8.5,14.7,0,0,22.8,1.5,0,0,25.4,0,0,0,0,0,0,0,0,0.667,0.333,0,0,PF,0,0,0,0,0,0,0,0,0
2016kmiddletonmil,khris,middleton,2016,mil,80,1.5,14.5,17.5,2.3,0.7,14.8,24.3,22.5,15,0.276,0.88,19,0.459,0.495,0.003,0.312,0.279,0.433,0.889,0.126,0.201,0.36,0,0,SF,0,0,0,0,0,0,0,0,0
2016snovakmil,steve,novak,2016,mil,82,0,15.7,0,0,0,0,11.5,14.5,1.3,0,0,16.2,1,1,0,0.857,0.167,0.167,1,0,0.143,0,0,0,PF,0,0,0,0,0,0,0,0,0
